ros_question_id,ros_answer_id
34076,19568
34081,19569
34081,19570
34081,19571
34081,19572
34081,19573
34091,19574
34091,19575
34091,19576
34092,19577
34092,19578
34092,19579
34092,19580
34092,19581
34092,19582
34095,19583
34109,19584
34109,19585
34109,19586
34109,19587
34109,19588
34111,19589
34120,19590
34120,19591
34120,19592
34120,19593
34125,19594
34125,19595
34125,19596
34125,19597
34125,19598
34125,19599
34125,19600
34132,19601
34134,19602
34139,19603
34141,19604
34141,19605
34141,19606
34143,19607
34143,19608
34143,19609
34143,19610
34143,19611
34143,19612
34153,19613
34153,19614
34153,19615
34153,19616
34153,19617
34153,19618
34153,19619
34153,19620
34167,19621
34167,19622
34167,19623
34167,19624
34167,19625
34168,19626
34168,19627
34168,19628
34168,19629
34168,19630
34168,19631
34168,19632
34168,19633
34173,19634
34175,19635
34175,19636
34175,19637
34192,19638
34193,19639
34193,19640
34193,19641
34193,19642
34199,19643
34199,19644
34199,19645
34199,19646
34199,19647
34199,19648
34202,19649
34203,19650
34203,19651
34203,19652
34203,19653
34203,19654
34203,19655
34208,19656
34208,19657
34208,19658
34208,19659
34214,19660
34214,19661
34214,19662
34214,19663
34214,19664
34214,19665
34214,19666
34214,19667
34221,19668
34224,19669
34233,19670
34233,19671
34233,19672
34234,19673
34239,19674
34250,19675
34252,19676
34255,19677
34255,19678
34255,19679
34255,19680
34255,19681
34262,19682
34264,19683
34264,19684
34264,19685
34264,19686
34264,19687
34264,19688
34264,19689
34264,19690
34264,19691
34269,19692
34269,19693
34271,19694
34271,19695
34271,19696
34271,19697
34273,19698
34273,19699
34276,19700
34283,19701
34283,19702
34288,19703
34292,19704
34292,19705
34294,19706
34296,19707
34296,19708
34304,19709
34308,19710
34308,19711
34308,19712
34308,19713
34308,19714
34308,19715
34308,19716
34323,19717
34323,19718
34323,19719
34323,19720
34323,19721
34323,19722
34323,19723
34325,19724
34325,19725
34325,19726
34325,19727
34325,19728
34325,19729
34325,19730
34325,19731
34325,19732
34325,19733
34335,19734
34335,19735
34340,19736
34340,19737
34340,19738
34340,19739
34340,19740
34340,19741
34340,19742
34340,19743
34341,19744
34343,19745
34348,19746
34350,19747
34350,19748
34351,19749
34356,19750
34356,19751
34356,19752
34356,19753
34356,19754
34356,19755
34356,19756
34361,19757
34361,19758
34361,19759
34361,19760
34361,19761
34361,19762
34361,19763
34361,19764
34361,19765
34363,19766
34373,19767
34373,19768
34373,19769
34373,19770
34373,19771
34377,19772
34380,19773
34380,19774
34380,19775
34380,19776
34383,19777
34383,19778
34383,19779
34386,19780
34386,19781
34386,19782
34386,19783
34398,19784
34398,19785
34398,19786
34398,19787
34407,19788
34407,19789
34407,19790
34407,19791
34417,19792
34418,19793
34418,19794
34418,19795
34441,19796
34441,19797
34441,19798
34441,19799
34441,19800
34441,19801
34443,19802
34458,19803
34458,19804
34458,19805
34458,19806
34462,19807
34462,19808
34462,19809
34462,19810
34462,19811
34462,19812
34462,19813
34471,19814
34471,19815
34471,19816
34471,19817
34471,19818
34471,19819
34479,19820
34479,19821
34479,19822
34479,19823
34479,19824
34479,19825
34480,19826
34482,19827
34482,19828
34485,19829
34485,19830
34485,19831
34485,19832
34495,19833
34495,19834
34495,19835
34495,19836
34495,19837
34495,19838
34495,19839
34498,19840
34498,19841
34498,19842
34498,19843
34498,19844
34501,19845
34501,19846
34501,19847
34501,19848
34501,19849
34501,19850
34501,19851
34501,19852
34501,19853
34501,19854
34501,19855
34501,19856
34501,19857
34501,19858
34501,19859
34501,19860
34501,19861
34501,19862
34501,19863
34501,19864
34501,19865
34501,19866
34501,19867
34501,19868
34501,19869
34501,19870
34514,19871
34515,19872
34515,19873
34519,19874
34519,19875
34519,19876
34519,19877
34519,19878
34534,19879
34534,19880
34548,19881
34552,19882
34555,19883
34555,19884
34555,19885
34555,19886
34555,19887
34555,19888
34556,19889
34557,19890
34557,19891
34557,19892
34557,19893
34561,19894
34563,19895
34571,19896
34571,19897
34571,19898
34571,19899
34571,19900
34571,19901
34571,19902
34571,19903
34571,19904
34571,19905
34571,19906
34571,19907
34574,19908
34574,19909
34574,19910
34574,19911
34574,19912
34575,19913
34575,19914
34575,19915
34575,19916
34575,19917
34575,19918
34575,19919
34575,19920
34575,19921
34585,19922
34585,19923
34585,19924
34585,19925
34585,19926
34585,19927
34591,19928
34591,19929
34592,19930
34592,19931
34592,19932
34592,19933
34592,19934
34592,19935
34592,19936
34592,19937
34592,19938
34592,19939
34592,19940
34592,19941
34592,19942
34592,19943
34607,19944
34610,19945
34610,19946
34613,19947
34613,19948
34619,19949
34619,19950
34619,19951
34625,19952
34625,19953
34625,19954
34628,19955
34628,19956
34628,19957
34628,19958
34628,19959
34628,19960
34628,19961
34641,19962
34641,19963
34641,19964
34641,19965
34641,19966
34641,19967
34643,19968
34643,19969
34643,19970
34647,19971
34657,19972
34657,19973
34657,19974
34658,19975
34661,19976
34661,19977
34661,19978
34661,19979
34668,19980
34668,19981
34668,19982
34668,19983
34668,19984
34668,19985
34668,19986
34668,19987
34668,19988
34679,19989
34679,19990
34679,19991
34679,19992
34684,19993
34684,19994
34684,19995
34684,19996
34684,19997
34684,19998
34693,19999
34693,20000
34693,20001
34693,20002
34693,20003
34693,20004
34693,20005
34693,20006
34693,20007
34693,20008
34698,20009
34698,20010
34698,20011
34698,20012
34698,20013
34698,20014
34698,20015
34698,20016
34698,20017
34698,20018
34698,20019
34698,20020
34698,20021
34698,20022
34704,20023
34704,20024
34704,20025
34704,20026
34704,20027
34705,20028
34705,20029
34711,20030
34718,20031
34718,20032
34718,20033
34718,20034
34718,20035
34718,20036
34718,20037
34718,20038
34718,20039
34718,20040
34718,20041
34718,20042
34721,20043
34721,20044
34721,20045
34721,20046
34721,20047
34736,20048
34738,20049
34738,20050
34738,20051
34740,20052
34740,20053
34743,20054
34743,20055
34743,20056
34743,20057
34743,20058
34743,20059
34743,20060
34744,20061
34745,20062
34745,20063
34745,20064
34745,20065
34745,20066
34752,20067
34752,20068
34752,20069
34752,20070
34752,20071
34752,20072
34759,20073
34759,20074
34759,20075
34760,20076
34760,20077
34768,20078
34771,20079
34772,20080
34772,20081
34772,20082
34786,20083
34786,20084
34786,20085
34792,20086
34792,20087
34792,20088
34794,20089
34794,20090
34794,20091
34799,20092
34799,20093
34800,20094
34812,20095
34812,20096
34812,20097
34812,20098
34813,20099
34813,20100
34813,20101
34815,20102
34815,20103
34815,20104
34815,20105
34815,20106
34815,20107
34815,20108
34815,20109
34815,20110
34815,20111
34815,20112
34815,20113
34815,20114
34815,20115
34818,20116
34818,20117
34818,20118
34818,20119
34822,20120
34822,20121
34822,20122
34822,20123
34822,20124
34822,20125
34822,20126
34822,20127
34829,20128
34837,20129
34837,20130
34837,20131
34838,20132
34838,20133
34857,20134
34857,20135
34873,20136
34873,20137
34891,20138
34891,20139
34891,20140
34891,20141
34891,20142
34891,20143
34891,20144
34891,20145
34891,20146
34891,20147
34892,20148
34892,20149
34906,20150
34906,20151
34906,20152
34906,20153
34912,20154
34912,20155
34912,20156
34912,20157
34912,20158
34914,20159
34914,20160
34914,20161
34914,20162
34914,20163
34914,20164
34924,20165
34930,20166
34951,20167
34951,20168
34951,20169
34951,20170
34960,20171
34963,20172
34963,20173
34963,20174
34963,20175
34966,20176
34966,20177
34966,20178
34966,20179
34966,20180
34966,20181
34966,20182
34966,20183
34966,20184
34966,20185
34966,20186
34966,20187
34969,20188
34969,20189
34969,20190
34976,20191
34976,20192
34976,20193
34976,20194
34976,20195
34976,20196
34976,20197
34981,20198
34981,20199
34981,20200
34981,20201
34981,20202
34981,20203
34981,20204
34984,20205
34984,20206
34984,20207
35004,20208
35005,20209
35011,20210
35011,20211
35012,20212
35012,20213
35012,20214
35013,20215
35013,20216
35016,20217
35016,20218
35016,20219
35016,20220
35017,20221
35018,20222
35018,20223
35018,20224
35018,20225
35018,20226
35018,20227
35018,20228
35018,20229
35018,20230
35018,20231
35018,20232
35018,20233
35018,20234
35018,20235
35018,20236
35018,20237
35019,20238
35019,20239
35020,20240
35020,20241
35020,20242
35020,20243
35020,20244
35020,20245
35020,20246
35020,20247
35020,20248
35020,20249
35020,20250
35020,20251
35020,20252
35020,20253
35020,20254
35023,20255
35025,20256
35042,20257
35042,20258
35042,20259
35045,20260
35045,20261
35045,20262
35045,20263
35045,20264
35045,20265
35045,20266
35045,20267
35045,20268
35045,20269
35045,20270
35045,20271
35047,20272
35047,20273
35047,20274
35047,20275
35047,20276
35047,20277
35047,20278
35047,20279
35047,20280
35083,20281
35084,20282
35084,20283
35084,20284
35084,20285
35084,20286
35084,20287
35084,20288
35093,20289
35093,20290
35093,20291
35093,20292
35093,20293
35093,20294
35101,20295
35101,20296
35109,20297
35119,20298
35119,20299
35119,20300
35119,20301
35145,20302
35145,20303
35145,20304
35159,20305
35159,20306
35159,20307
35160,20308
35160,20309
35160,20310
35160,20311
35163,20312
35163,20313
35163,20314
35169,20315
35169,20316
35171,20317
35171,20318
35171,20319
35171,20320
35171,20321
35171,20322
35171,20323
35171,20324
35171,20325
35172,20326
35172,20327
35172,20328
35172,20329
35172,20330
35172,20331
35183,20332
35183,20333
35183,20334
35183,20335
35183,20336
35187,20337
35187,20338
35187,20339
35187,20340
35187,20341
35187,20342
35187,20343
35201,20344
35207,20345
35207,20346
35207,20347
35207,20348
35207,20349
35216,20350
35218,20351
35218,20352
35218,20353
35218,20354
35218,20355
35218,20356
35218,20357
35229,20358
35230,20359
35230,20360
35230,20361
35230,20362
35230,20363
35230,20364
35239,20365
35246,20366
35246,20367
35257,20368
35259,20369
35259,20370
35259,20371
35259,20372
35259,20373
35262,20374
35262,20375
35271,20376
35273,20377
35274,20378
35274,20379
35283,20380
35283,20381
35283,20382
35283,20383
35293,20384
35293,20385
35293,20386
35293,20387
35293,20388
35293,20389
35296,20390
35299,20391
35299,20392
35300,20393
35300,20394
35300,20395
35300,20396
35300,20397
35300,20398
35303,20399
35303,20400
35303,20401
35303,20402
35303,20403
35303,20404
35314,20405
35314,20406
35314,20407
35314,20408
35314,20409
35314,20410
35316,20411
35319,20412
35319,20413
35319,20414
35320,20415
35320,20416
35320,20417
35320,20418
35327,20419
35342,20420
35355,20421
35355,20422
35355,20423
35355,20424
35355,20425
35355,20426
35355,20427
35355,20428
35355,20429
35355,20430
35357,20431
35357,20432
35357,20433
35363,20434
35363,20435
35363,20436
35363,20437
35363,20438
35363,20439
35366,20440
35366,20441
35366,20442
35367,20443
35368,20444
35368,20445
35368,20446
35368,20447
35368,20448
35368,20449
35368,20450
35368,20451
35368,20452
35368,20453
35368,20454
35378,20455
35378,20456
35378,20457
35378,20458
35386,20459
35393,20460
35393,20461
35393,20462
35395,20463
35405,20464
35405,20465
35407,20466
35418,20467
35418,20468
35418,20469
35418,20470
35418,20471
35418,20472
35425,20473
35426,20474
35427,20475
35427,20476
35427,20477
35427,20478
35427,20479
35427,20480
35427,20481
35427,20482
35428,20483
35428,20484
35429,20485
35429,20486
35429,20487
35429,20488
35429,20489
35429,20490
35429,20491
35429,20492
35439,20493
35439,20494
35439,20495
35440,20496
35440,20497
35440,20498
35447,20499
35452,20500
35452,20501
35460,20502
35460,20503
35460,20504
35469,20505
35469,20506
35469,20507
35485,20508
35489,20509
35489,20510
35489,20511
35490,20512
35498,20513
35505,20514
35505,20515
35505,20516
35505,20517
35512,20518
35514,20519
35514,20520
35514,20521
35514,20522
35514,20523
35525,20524
35525,20525
35525,20526
35525,20527
35525,20528
35525,20529
35525,20530
35525,20531
35525,20532
35525,20533
35525,20534
35528,20535
35531,20536
35531,20537
35531,20538
35531,20539
35534,20540
35534,20541
35534,20542
35534,20543
35536,20544
35536,20545
35536,20546
35536,20547
35548,20548
35554,20549
35554,20550
35554,20551
35554,20552
35554,20553
35554,20554
35554,20555
35574,20556
35574,20557
35579,20558
35579,20559
35579,20560
35579,20561
35579,20562
35579,20563
35579,20564
35584,20565
35588,20566
35588,20567
35589,20568
35589,20569
35589,20570
35589,20571
35589,20572
35589,20573
35592,20574
35592,20575
35592,20576
35592,20577
35592,20578
35594,20579
35594,20580
35594,20581
35594,20582
35594,20583
35594,20584
35594,20585
35594,20586
35594,20587
35594,20588
35596,20589
35596,20590
35602,20591
35603,20592
35603,20593
35603,20594
35605,20595
35605,20596
35606,20597
35606,20598
35606,20599
35620,20600
35620,20601
35620,20602
35620,20603
35624,20604
35624,20605
35628,20606
35628,20607
35629,20608
35630,20609
35630,20610
35630,20611
35630,20612
35635,20613
35635,20614
35635,20615
35635,20616
35635,20617
35635,20618
35635,20619
35635,20620
35637,20621
35637,20622
35655,20623
35655,20624
35655,20625
35655,20626
35655,20627
35655,20628
35655,20629
35660,20630
35660,20631
35660,20632
35662,20633
35662,20634
35662,20635
35662,20636
35662,20637
35680,20638
35680,20639
35680,20640
35683,20641
35683,20642
35684,20643
35684,20644
35684,20645
35684,20646
35684,20647
35684,20648
35684,20649
35684,20650
35684,20651
35684,20652
35684,20653
35684,20654
35684,20655
35684,20656
35684,20657
35684,20658
35685,20659
35688,20660
35688,20661
35688,20662
35699,20663
35699,20664
35699,20665
35699,20666
35699,20667
35699,20668
35703,20669
35703,20670
35703,20671
35703,20672
35703,20673
35703,20674
35705,20675
35705,20676
35709,20677
35709,20678
35709,20679
35711,20680
35711,20681
35711,20682
35711,20683
35711,20684
35723,20685
35723,20686
35741,20687
35741,20688
35741,20689
35741,20690
35741,20691
35741,20692
35741,20693
35741,20694
35741,20695
35742,20696
35742,20697
35742,20698
35742,20699
35742,20700
35742,20701
35742,20702
35742,20703
35742,20704
35744,20705
35744,20706
35745,20707
35745,20708
35745,20709
35745,20710
35745,20711
35746,20712
35746,20713
35746,20714
35746,20715
35746,20716
35747,20717
35751,20718
35756,20719
35756,20720
35758,20721
35758,20722
35759,20723
35766,20724
35766,20725
35766,20726
35768,20727
35768,20728
35768,20729
35768,20730
35769,20731
35770,20732
35770,20733
35770,20734
35770,20735
35770,20736
35770,20737
35791,20738
35795,20739
35795,20740
35795,20741
35795,20742
35808,20743
35808,20744
35808,20745
35808,20746
35808,20747
35812,20748
35814,20749
35814,20750
35814,20751
35814,20752
35814,20753
35814,20754
35815,20755
35815,20756
35815,20757
35815,20758
35815,20759
35815,20760
35815,20761
35815,20762
35815,20763
35815,20764
35815,20765
35815,20766
35815,20767
35815,20768
35815,20769
35815,20770
35819,20771
35819,20772
35819,20773
35819,20774
35819,20775
35820,20776
35844,20777
35844,20778
35844,20779
35844,20780
35844,20781
35844,20782
35844,20783
35844,20784
35844,20785
35844,20786
35844,20787
35844,20788
35844,20789
35844,20790
35844,20791
35844,20792
35844,20793
35849,20794
35849,20795
35849,20796
35854,20797
35854,20798
35854,20799
35858,20800
35858,20801
35858,20802
35858,20803
35858,20804
35858,20805
35858,20806
35858,20807
35858,20808
35858,20809
35858,20810
35858,20811
35865,20812
35872,20813
35877,20814
35877,20815
35877,20816
35884,20817
35888,20818
35888,20819
35891,20820
35891,20821
35891,20822
35894,20823
35894,20824
35894,20825
35894,20826
35894,20827
35894,20828
35894,20829
35894,20830
35894,20831
35894,20832
35895,20833
35895,20834
35895,20835
35895,20836
35895,20837
35895,20838
35895,20839
35895,20840
35895,20841
35898,20842
35898,20843
35898,20844
35898,20845
35898,20846
35898,20847
35898,20848
35898,20849
35898,20850
35898,20851
35898,20852
35908,20853
35908,20854
35908,20855
35908,20856
35908,20857
35908,20858
35908,20859
35908,20860
35908,20861
35908,20862
35908,20863
35908,20864
35908,20865
35908,20866
35908,20867
35922,20868
35923,20869
35923,20870
35923,20871
35923,20872
35924,20873
35924,20874
35924,20875
35924,20876
35924,20877
35924,20878
35924,20879
35932,20880
35939,20881
35939,20882
35939,20883
35962,20884
35962,20885
35962,20886
35962,20887
35962,20888
35962,20889
35962,20890
35962,20891
35962,20892
35967,20893
35979,20894
35979,20895
35988,20896
35988,20897
35988,20898
35988,20899
36009,20900
36009,20901
36009,20902
36009,20903
36011,20904
36011,20905
36011,20906
36018,20907
36023,20908
36023,20909
36023,20910
36023,20911
36023,20912
36023,20913
36024,20914
36024,20915
36024,20916
36029,20917
36029,20918
36034,20919
36034,20920
36034,20921
36040,20922
36040,20923
36040,20924
36043,20925
36043,20926
36044,20927
36055,20928
36055,20929
36055,20930
36055,20931
36055,20932
36055,20933
36056,20934
36056,20935
36056,20936
36056,20937
36061,20938
36061,20939
36080,20940
36080,20941
36080,20942
36080,20943
36093,20944
36093,20945
36093,20946
36093,20947
36102,20948
36108,20949
36126,20950
36126,20951
36126,20952
36126,20953
36126,20954
36126,20955
36130,20956
36130,20957
36136,20958
36136,20959
36136,20960
36136,20961
36136,20962
36136,20963
36136,20964
36136,20965
36136,20966
36136,20967
36136,20968
36136,20969
36136,20970
36137,20971
36137,20972
36137,20973
36142,20974
36142,20975
36142,20976
36142,20977
36142,20978
36142,20979
36142,20980
36142,20981
36142,20982
36142,20983
36142,20984
36154,20985
36154,20986
36154,20987
36154,20988
36154,20989
36183,20990
36190,20991
36190,20992
36190,20993
36190,20994
36190,20995
36191,20996
36191,20997
36191,20998
36191,20999
36193,21000
36193,21001
36193,21002
36193,21003
36193,21004
36200,21005
36200,21006
36200,21007
36200,21008
36200,21009
36200,21010
36200,21011
36200,21012
36200,21013
36205,21014
36205,21015
36205,21016
36205,21017
36208,21018
36208,21019
36208,21020
36208,21021
36208,21022
36208,21023
36210,21024
36210,21025
36210,21026
36210,21027
36210,21028
36222,21029
36222,21030
36222,21031
36222,21032
36222,21033
36222,21034
36222,21035
36223,21036
36223,21037
36223,21038
36228,21039
36228,21040
36228,21041
36229,21042
36229,21043
36232,21044
36232,21045
36232,21046
36232,21047
36232,21048
36232,21049
36232,21050
36233,21051
36233,21052
36254,21053
36254,21054
36254,21055
36254,21056
36254,21057
36254,21058
36254,21059
36254,21060
36254,21061
36270,21062
36270,21063
36271,21064
36271,21065
36271,21066
36272,21067
36272,21068
36272,21069
36272,21070
36272,21071
36282,21072
36282,21073
36282,21074
36282,21075
36282,21076
36287,21077
36287,21078
36287,21079
36287,21080
36287,21081
36287,21082
36287,21083
36315,21084
36316,21085
36316,21086
36316,21087
36316,21088
36316,21089
36316,21090
36316,21091
36316,21092
36316,21093
36316,21094
36318,21095
36318,21096
36319,21097
36319,21098
36319,21099
36319,21100
36319,21101
36319,21102
36319,21103
36319,21104
36319,21105
36319,21106
36319,21107
36319,21108
36319,21109
36319,21110
36319,21111
36319,21112
36324,21113
36324,21114
36324,21115
36329,21116
36329,21117
36329,21118
36348,21119
36348,21120
36361,21121
36361,21122
36361,21123
36364,21124
36364,21125
36367,21126
36367,21127
36367,21128
36367,21129
36371,21130
36371,21131
36374,21132
36374,21133
36374,21134
36374,21135
36374,21136
36377,21137
36377,21138
36377,21139
36379,21140
36379,21141
36379,21142
36383,21143
36391,21144
36391,21145
36391,21146
36391,21147
36391,21148
36391,21149
36414,21150
36414,21151
36414,21152
36414,21153
36416,21154
36416,21155
36424,21156
36424,21157
36424,21158
36424,21159
36424,21160
36424,21161
36429,21162
36429,21163
36429,21164
36429,21165
36430,21166
36430,21167
36430,21168
36430,21169
36430,21170
36430,21171
36430,21172
36430,21173
36430,21174
36430,21175
36430,21176
36432,21177
36432,21178
36433,21179
36433,21180
36433,21181
36433,21182
36437,21183
36437,21184
36437,21185
36437,21186
36437,21187
36437,21188
36439,21189
36444,21190
36444,21191
36449,21192
36449,21193
36449,21194
36453,21195
36453,21196
36454,21197
36454,21198
36462,21199
36465,21200
36465,21201
36465,21202
36470,21203
36470,21204
36470,21205
36470,21206
36470,21207
36470,21208
36470,21209
36470,21210
36485,21211
36487,21212
36487,21213
36506,21214
36507,21215
36516,21216
36516,21217
36516,21218
36516,21219
36516,21220
36517,21221
36517,21222
36517,21223
36517,21224
36521,21225
36525,21226
36525,21227
36526,21228
36526,21229
36526,21230
36526,21231
36527,21232
36529,21233
36533,21234
36533,21235
36533,21236
36533,21237
36536,21238
36536,21239
36538,21240
36538,21241
36538,21242
36538,21243
36548,21244
36548,21245
36549,21246
36549,21247
36556,21248
36571,21249
36574,21250
36582,21251
36584,21252
36584,21253
36589,21254
36589,21255
36589,21256
36589,21257
36589,21258
36600,21259
36600,21260
36600,21261
36600,21262
36600,21263
36600,21264
36600,21265
36600,21266
36619,21267
36619,21268
36619,21269
36619,21270
36621,21271
36621,21272
36621,21273
36621,21274
36621,21275
36621,21276
36623,21277
36634,21278
36634,21279
36634,21280
36635,21281
36635,21282
36635,21283
36638,21284
36647,21285
36649,21286
36649,21287
36649,21288
36651,21289
36651,21290
36651,21291
36651,21292
36651,21293
36651,21294
36660,21295
36660,21296
36660,21297
36664,21298
36664,21299
36665,21300
36665,21301
36665,21302
36672,21303
36676,21304
36680,21305
36680,21306
36687,21307
36687,21308
36687,21309
36687,21310
36687,21311
36687,21312
36687,21313
36687,21314
36687,21315
36687,21316
36702,21317
36705,21318
36709,21319
36709,21320
36709,21321
36709,21322
36709,21323
36709,21324
36716,21325
36716,21326
36716,21327
36716,21328
36716,21329
36716,21330
36716,21331
36717,21332
36717,21333
36717,21334
36717,21335
36723,21336
36724,21337
36724,21338
36725,21339
36733,21340
36739,21341
36739,21342
36739,21343
36743,21344
36743,21345
36743,21346
36743,21347
36743,21348
36743,21349
36743,21350
36743,21351
36746,21352
36746,21353
36746,21354
36752,21355
36756,21356
36756,21357
36756,21358
36756,21359
36763,21360
36763,21361
36764,21362
36767,21363
36767,21364
36767,21365
36782,21366
36782,21367
36782,21368
36782,21369
36782,21370
36782,21371
36782,21372
36782,21373
36785,21374
36786,21375
36792,21376
36792,21377
36795,21378
36795,21379
36795,21380
36795,21381
36795,21382
36795,21383
36799,21384
36799,21385
36799,21386
36799,21387
36799,21388
36799,21389
36799,21390
36799,21391
36801,21392
36801,21393
36801,21394
36801,21395
36801,21396
36801,21397
36804,21398
36813,21399
36822,21400
36822,21401
36824,21402
36825,21403
36825,21404
36825,21405
36825,21406
36825,21407
36825,21408
36825,21409
36825,21410
36825,21411
36829,21412
36829,21413
36829,21414
36831,21415
36831,21416
36832,21417
36834,21418
36834,21419
36834,21420
36834,21421
36836,21422
36836,21423
36836,21424
36836,21425
36836,21426
36836,21427
36836,21428
36837,21429
36837,21430
36837,21431
36837,21432
36837,21433
36837,21434
36837,21435
36837,21436
36837,21437
36840,21438
36840,21439
36845,21440
36845,21441
36845,21442
36848,21443
36854,21444
36854,21445
36854,21446
36854,21447
36854,21448
36854,21449
36854,21450
36855,21451
36855,21452
36855,21453
36855,21454
36857,21455
36857,21456
36857,21457
36859,21458
36859,21459
36861,21460
36861,21461
36867,21462
36867,21463
36869,21464
36887,21465
36887,21466
36887,21467
36887,21468
36887,21469
36887,21470
36887,21471
36890,21472
36890,21473
36890,21474
36893,21475
36893,21476
36893,21477
36899,21478
36901,21479
36901,21480
36901,21481
36902,21482
36902,21483
36902,21484
36902,21485
36902,21486
36902,21487
36902,21488
36902,21489
36902,21490
36902,21491
36902,21492
36902,21493
36902,21494
36902,21495
36902,21496
36902,21497
36904,21498
36907,21499
36910,21500
36914,21501
36914,21502
36914,21503
36917,21504
36921,21505
36921,21506
36921,21507
36921,21508
36922,21509
36922,21510
36928,21511
36928,21512
36929,21513
36929,21514
36929,21515
36929,21516
36929,21517
36929,21518
36929,21519
36935,21520
36935,21521
36945,21522
36945,21523
36945,21524
36945,21525
36945,21526
36945,21527
36945,21528
36947,21529
36947,21530
36956,21531
36960,21532
36961,21533
36963,21534
36963,21535
36963,21536
36965,21537
36965,21538
36971,21539
36971,21540
36971,21541
36974,21542
36974,21543
36974,21544
36974,21545
36974,21546
36974,21547
36974,21548
36974,21549
36974,21550
36974,21551
36977,21552
36980,21553
36980,21554
36980,21555
36986,21556
36986,21557
36989,21558
36989,21559
36997,21560
36997,21561
36997,21562
36998,21563
36998,21564
36998,21565
36998,21566
36998,21567
36998,21568
36998,21569
36998,21570
36999,21571
36999,21572
37009,21573
37009,21574
37009,21575
37013,21576
37015,21577
37016,21578
37016,21579
37016,21580
37016,21581
37016,21582
37016,21583
37016,21584
37020,21585
37020,21586
37020,21587
37020,21588
37029,21589
37029,21590
37029,21591
37040,21592
37040,21593
37040,21594
37040,21595
37040,21596
37040,21597
37040,21598
37040,21599
37052,21600
37052,21601
37052,21602
37052,21603
37059,21604
37059,21605
37059,21606
37059,21607
37063,21608
37069,21609
37072,21610
37078,21611
37080,21612
37080,21613
37080,21614
37080,21615
37080,21616
37080,21617
37080,21618
37080,21619
37080,21620
37080,21621
37082,21622
37084,21623
37084,21624
37087,21625
37087,21626
37089,21627
37089,21628
37096,21629
37096,21630
37096,21631
37098,21632
37103,21633
37103,21634
37105,21635
37105,21636
37109,21637
37109,21638
37109,21639
37114,21640
37116,21641
37116,21642
37119,21643
37123,21644
37125,21645
37125,21646
37125,21647
37125,21648
37125,21649
37125,21650
37125,21651
37126,21652
37126,21653
37126,21654
37126,21655
37126,21656
37126,21657
37126,21658
37126,21659
37126,21660
37126,21661
37126,21662
37127,21663
37127,21664
37129,21665
37129,21666
37129,21667
37129,21668
37142,21669
37142,21670
37142,21671
37145,21672
37145,21673
37145,21674
37145,21675
37145,21676
37148,21677
37148,21678
37148,21679
37151,21680
37151,21681
37151,21682
37151,21683
37151,21684
37151,21685
37152,21686
37152,21687
37152,21688
37152,21689
37167,21690
37167,21691
37168,21692
37168,21693
37169,21694
37169,21695
37169,21696
37175,21697
37175,21698
37177,21699
37180,21700
37180,21701
37180,21702
37180,21703
37180,21704
37185,21705
37185,21706
37185,21707
37185,21708
37185,21709
37185,21710
37185,21711
37185,21712
37185,21713
37198,21714
37198,21715
37198,21716
37202,21717
37202,21718
37202,21719
37207,21720
37220,21721
37220,21722
37220,21723
37222,21724
37222,21725
37222,21726
37222,21727
37222,21728
37222,21729
37222,21730
37222,21731
37222,21732
37222,21733
37222,21734
37222,21735
37222,21736
37222,21737
37222,21738
37222,21739
37222,21740
37222,21741
37226,21742
37226,21743
37226,21744
37226,21745
37226,21746
37226,21747
37231,21748
37231,21749
37231,21750
37231,21751
37236,21752
37236,21753
37236,21754
37236,21755
37238,21756
37242,21757
37242,21758
37242,21759
37242,21760
37242,21761
37242,21762
37258,21763
37258,21764
37268,21765
37281,21766
37289,21767
37289,21768
37289,21769
37289,21770
37289,21771
37289,21772
37299,21773
37299,21774
37299,21775
37299,21776
37299,21777
37299,21778
37299,21779
37299,21780
37303,21781
37303,21782
37303,21783
37303,21784
37309,21785
37310,21786
37310,21787
37310,21788
37310,21789
37310,21790
37312,21791
37312,21792
37312,21793
37312,21794
37312,21795
37312,21796
37312,21797
37312,21798
37312,21799
37314,21800
37314,21801
37314,21802
37314,21803
37314,21804
37318,21805
37318,21806
37318,21807
37318,21808
37318,21809
37318,21810
37324,21811
37324,21812
37324,21813
37324,21814
37324,21815
37324,21816
37331,21817
37331,21818
37331,21819
37331,21820
37332,21821
37342,21822
37344,21823
37344,21824
37344,21825
37344,21826
37344,21827
37344,21828
37344,21829
37344,21830
37344,21831
37368,21832
37368,21833
37374,21834
37375,21835
37375,21836
37378,21837
37378,21838
37378,21839
37391,21840
37391,21841
37397,21842
37397,21843
37397,21844
37397,21845
37397,21846
37397,21847
37397,21848
37397,21849
37397,21850
37397,21851
37397,21852
37397,21853
37397,21854
37397,21855
37399,21856
37399,21857
37399,21858
37399,21859
37400,21860
37400,21861
37400,21862
37400,21863
37403,21864
37403,21865
37404,21866
37412,21867
37412,21868
37412,21869
37412,21870
37412,21871
37426,21872
37426,21873
37426,21874
37433,21875
37440,21876
37440,21877
37440,21878
37441,21879
37441,21880
37446,21881
37446,21882
37450,21883
37450,21884
37456,21885
37456,21886
37456,21887
37456,21888
37458,21889
37465,21890
37465,21891
37465,21892
37465,21893
37466,21894
37466,21895
37466,21896
37466,21897
